Index,Age,SES,PA,Protein,Sodium,Fat,Energy,BMI,Gender,Year,Age1,Age2,Age3
13357,58,-0.441370029,400,71.63401288,3.636019883,195.4453798,3264.888474,31.78739142,0,2016,58,3364,195112
13358,59,-0.112878695,1148.749639,76.92349628,3.195978566,112.5238959,1987.494709,27.73956866,0,2017,59,3481,205379
13359,49,1.394088062,400,87.73320057,3.675313955,91.86882578,3054.43743,22.78139073,0,2017,49,2401,117649
13360,48,0.328456887,8464.992487,90.10299777,3.722830049,153.8504731,3126.200313,26.67127745,0,2017,48,2304,110592
13361,62,1.019167699,2645.887907,64.93859982,1.786975778,27.38469694,780.9003143,23.01630176,0,2016,62,3844,238328
13362,45,3.362565578,7669.729823,94.81691109,4.384153708,87.7400664,2615.176109,32.23313056,0,2016,45,2025,91125
13363,38,1.462077147,9919.387503,129.4467081,5.928687453,218.4626539,4322.377162,21.38538574,0,2017,38,1444,54872
13364,31,0.0012628,400,83.82357058,4.347028482,107.7503334,2488.50534,29.56686833,0,2017,31,961,29791
13365,71,-0.968309797,2235.812126,88.52410993,2.809279491,110.3253037,2177.038696,26.19633628,0,2017,71,5041,357911
13366,44,-0.566083558,3682.438357,87.98986017,1.961599535,108.551774,2314.713033,20.00936277,0,2016,44,1936,85184
13367,57,1.377006269,9064.381143,134.5598154,3.490605095,132.7994563,2602.610828,39.05387783,0,2017,57,3249,185193
13368,54,0.645041241,1331.837153,86.78095884,3.698896741,95.00748713,2673.128742,20.886677,0,2017,54,2916,157464
13369,53,-0.204839741,826.1048244,124.9263124,4.035468253,105.1105865,2839.816039,39.70193591,0,2017,53,2809,148877
13370,73,-0.067969409,2051.728796,85.9847765,4.493218906,151.6701205,3123.348536,21.93983496,0,2016,73,5329,389017
13371,69,-0.747829371,3256.798004,38.57326468,0.68119726,28.68394986,1046.386164,13.34535747,0,2017,69,4761,328509
13372,64,-0.586487838,3540.522545,141.237194,3.440528811,150.314623,3761.226266,44.3839873,0,2016,64,4096,262144
13373,39,-0.258687821,400,168.8987583,6.445194651,306.1507604,6244.35935,20.60140192,0,2016,39,1521,59319
13374,26,-0.090663019,2711.984747,78.67193962,2.084240088,109.9785556,1932.995166,26.24699714,0,2016,26,676,17576
13375,65,-1.301653699,400,104.7596154,4.284728345,77.937255,2404.486415,39.62651944,0,2016,65,4225,274625
13376,55,0.817561469,3822.955659,158.3865284,3.907907744,247.340923,5197.517969,21.09839304,0,2017,55,3025,166375
13377,35,1.480450136,400,80.75022046,3.050788963,91.10175073,2765.136849,21.06289549,0,2017,35,1225,42875
13378,65,1.518612862,559.9822354,119.2909321,3.507446859,94.13147564,3143.854678,22.78127216,0,2016,65,4225,274625
13379,70,0.510708429,4000.449945,116.4581791,2.851126945,203.7423837,4285.659689,24.73975059,0,2017,70,4900,343000
13380,58,-2.029756267,526.3015242,77.22818721,2.306396114,109.9902427,2627.637047,13.49661619,0,2017,58,3364,195112
13381,73,-0.188746125,1077.089702,175.8340111,8.788641124,170.7541418,4112.290202,29.57216636,0,2016,73,5329,389017
13382,79,1.160453686,400,153.0612006,5.220370979,172.6517424,2913.404156,37.76407988,0,2016,79,6241,493039
13383,73,0.601249251,4297.722081,89.20435126,4.126432948,192.1076081,3486.688963,28.69617957,0,2017,73,5329,389017
13384,39,-0.286779179,1372.086982,67.81987013,2.384928235,77.96135862,1695.049101,20.43134916,0,2016,39,1521,59319
13385,67,0.130371761,400,142.4881711,3.714499697,144.3952144,2985.866214,20.81568634,0,2017,67,4489,300763
13386,31,-0.122684216,3761.616999,74.88347869,2.744506073,122.8652409,2399.757126,28.14699783,0,2016,31,961,29791
13387,20,0.272520702,2412.56723,141.3194965,5.593421885,190.0300027,4227.297654,25.86193622,0,2016,20,400,8000
13388,33,-0.779583746,489.4614195,113.5258561,4.954083819,171.0991981,3727.72906,20.73349268,0,2016,33,1089,35937
13389,94,-1.491177765,2591.523454,65.08290225,1.661115007,41.52001175,1270.582047,23.93471295,0,2016,94,8836,830584
13390,28,-1.585960495,2280.492725,92.03471281,3.34410236,141.8398239,3382.122621,23.23386017,0,2017,28,784,21952
13391,54,-1.207558235,400,45.59662472,1.885971445,76.85616914,1549.066708,30.99932765,0,2017,54,2916,157464
13392,73,1.681969542,400,96.89848501,2.024940966,91.2780374,2281.692078,27.52634548,0,2016,73,5329,389017
13393,29,1.140997435,7098.095916,188.6500342,8.903963309,228.8620454,4420.948704,20.9296317,0,2016,29,841,24389
13394,62,-0.66132654,592.1354888,151.9143619,5.131847102,148.5217993,2986.502128,30.92128448,0,2016,62,3844,238328
13395,88,-0.150029831,3605.344519,84.26032327,3.413503328,113.8975105,2634.755433,29.15421143,0,2017,88,7744,681472
13396,66,0.790285796,2168.937943,147.7836891,6.976125167,257.3580889,4708.296509,34.04140842,0,2017,66,4356,287496
13397,42,-0.746064858,2373.889112,176.0741657,5.974175239,199.0488147,4093.87849,20.36997428,0,2016,42,1764,74088
13398,25,1.437795725,8521.907565,62.14226328,2.401814903,128.0751277,2530.048534,18.09871505,0,2016,25,625,15625
13399,22,0.491663092,3103.787734,163.1361678,7.396378091,275.634955,5280.628743,24.47185913,0,2016,22,484,10648
13400,38,0.712352281,400,166.9002771,5.163519467,216.6033674,4192.775961,22.8948553,0,2016,38,1444,54872
13401,50,-1.545541887,1096.540708,130.1921963,4.242908688,218.97039,4795.907641,34.0991983,0,2017,50,2500,125000
13402,21,0.625402977,3782.785253,95.36546454,4.015382813,210.8012045,3967.072397,17.28939104,0,2017,21,441,9261
13403,61,0.823684769,1814.362358,87.98986017,1.12738379,85.07706962,1747.514812,32.44756286,0,2017,61,3721,226981
13404,49,1.38300504,9912.036997,110.3496704,3.609096403,195.7190261,4005.814591,19.01194894,0,2016,49,2401,117649
13405,71,0.566090136,9223.685168,84.26142723,2.75341077,180.1923764,3663.906193,28.21546233,0,2016,71,5041,357911
13406,21,0.099316703,509.6689633,223.1823077,17.17494976,375.7916393,6452.500164,30.62706209,0,2016,21,441,9261
13407,53,-0.442971196,462.4656845,120.066375,4.769110352,153.4319413,2864.326362,27.0166255,0,2016,53,2809,148877
13408,27,-0.2038313,400,221.1632737,5.061153838,201.3691776,3911.172876,28.44631337,0,2016,27,729,19683
13409,51,0.516391421,400,189.5629527,4.982668253,223.2849436,4414.758339,33.7202151,0,2016,51,2601,132651
13410,77,-0.134085567,1182.031243,91.8743923,2.496982975,129.8112583,3118.795486,34.83751865,0,2016,77,5929,456533
13411,51,-0.853304705,400,46.60547032,0.851839715,68.01038103,1853.323251,21.5897587,0,2016,51,2601,132651
13412,84,-0.072950591,433.1900172,159.8310681,3.416479705,255.508462,4022.315465,18.57514666,0,2016,84,7056,592704
13413,50,1.198345468,400,102.1856069,1.846029278,120.2295415,2850.968929,23.88066287,0,2016,50,2500,125000
13414,47,-0.768740769,3676.665344,80.8825147,2.976913742,81.79483703,1603.380876,28.92761943,0,2017,47,2209,103823
13415,47,0.364098754,477.678768,83.07833069,4.230241511,65.67583031,2422.25599,36.9181213,0,2017,47,2209,103823
13416,64,0.11380873,400,121.8525768,4.400020893,213.5254633,4702.227776,24.45173464,0,2017,64,4096,262144
13417,34,-0.421455383,400,100.9794931,3.620614923,190.0300027,2878.288494,28.10079016,0,2016,34,1156,39304
13418,82,0.636017665,2784.819246,143.8010754,4.015382813,137.5833958,2776.066543,23.12646331,0,2016,82,6724,551368
13419,38,0.565388377,1996.383738,113.468552,3.668278125,120.6186929,3220.82423,27.18966813,0,2017,38,1444,54872
13420,75,-1.015395078,4655.851537,84.28230262,3.338801345,91.29916914,2862.637736,25.83825161,0,2016,75,5625,421875
13421,35,-0.856750269,400,127.2409664,3.35848633,148.8023618,3506.483295,32.26278939,0,2017,35,1225,42875
13422,50,0.113222388,3726.818163,63.03089295,1.726849529,60.31396742,1123.574339,26.02597924,0,2017,50,2500,125000
13423,78,-1.258653272,400,171.5102433,3.866946586,169.6416491,3634.661481,28.32829902,0,2016,78,6084,474552
13424,31,-0.934115015,2122.360051,39.3179307,1.766845826,119.577301,2426.658402,18.55789204,0,2016,31,961,29791
13425,25,-1.265948522,400,154.5125413,5.644800268,249.8265942,5558.245661,26.19459112,0,2016,25,625,15625
13426,84,-0.8846723,715.1535072,114.2248161,3.63096321,129.7077587,2907.166241,30.97018312,0,2017,84,7056,592704
13427,34,-0.497799937,3530.79984,139.9294828,3.720001179,145.3430415,2515.226829,18.28385517,0,2016,34,1156,39304
13428,23,-0.136922602,400,149.4253428,3.71894963,193.4152542,4007.590817,18.25359594,0,2017,23,529,12167
13429,45,0.331234309,2054.40443,155.486479,4.076887496,173.0562428,3878.53983,24.61320113,0,2016,45,2025,91125
13430,34,1.440669824,751.4979319,70.21376705,3.193653308,110.5404396,2433.264118,25.61455411,0,2017,34,1156,39304
13431,49,-0.560910782,8818.643962,188.2140975,4.219345729,156.1600801,4084.647908,19.95078911,0,2017,49,2401,117649
13432,31,-0.871903922,400,154.7607158,5.96112006,218.6081622,3817.403027,25.76829044,0,2016,31,961,29791
13433,30,0.093919856,9990.758934,104.042164,2.429045554,111.7320583,2976.905716,21.09015893,0,2016,30,900,27000
13434,61,-0.389362447,400,118.7778496,5.578264377,244.8141101,4310.892691,27.95597954,0,2017,61,3721,226981
13435,33,1.305892742,3957.170722,108.3187213,2.574377416,123.4536728,2798.965918,20.31300615,0,2016,33,1089,35937
13436,22,-0.551274308,1906.05878,135.1696103,4.73604488,236.8129642,3548.574688,34.3558927,0,2016,22,484,10648
13437,22,-1.491710904,400,155.6866698,9.137231267,241.0701785,4416.979691,28.87785359,0,2016,22,484,10648
13438,63,-1.193132534,6683.008948,220.2139755,4.762200041,215.9519612,5754.11037,27.74049566,0,2016,63,3969,250047
13439,72,-0.464075189,400,38.39119667,1.545286599,75.35036798,2067.860419,21.15428538,0,2017,72,5184,373248
13440,31,-0.258802377,440.6594356,129.2281329,5.576315131,184.2240869,4457.83816,25.56516922,0,2017,31,961,29791
13441,56,0.007400017,1795.331475,179.6381835,5.723930063,343.1596371,4256.024731,31.05546604,0,2016,56,3136,175616
13442,23,0.605204876,9301.822091,66.27157436,3.359277689,113.2335648,2325.862483,20.04405773,0,2017,23,529,12167
13443,51,-0.489258908,1136.566351,139.7450486,4.423510566,230.713725,4552.441179,24.65106099,0,2017,51,2601,132651
13444,31,-0.318644732,824.5863528,92.82006657,5.332716601,140.4127873,2864.326362,20.41574791,0,2016,31,961,29791
13445,35,-1.559984581,400,130.9595597,4.871781548,185.6005805,3915.679795,27.7080562,0,2016,35,1225,42875
13446,38,-0.514583673,400,100.6216017,3.923915007,152.3582624,3092.571174,21.58416791,0,2017,38,1444,54872
13447,69,-0.43899055,400,90.93920383,3.814156529,127.6081232,2707.688285,34.32911685,0,2017,69,4761,328509
13448,58,-0.500086752,8172.610238,110.3546399,3.394339942,120.9996619,2767.572987,21.05470553,0,2016,58,3364,195112
13449,70,-0.578047892,6748.796206,100.1541412,3.248520048,140.9183683,2570.726414,25.49920662,0,2017,70,4900,343000
13450,62,-0.928371061,8079.872051,65.16368592,2.045460357,43.79326719,1496.663872,22.37976124,0,2017,62,3844,238328
13451,35,-1.975584169,3075.222695,39.21381051,2.576337948,36.99720806,1476.340219,25.21354354,0,2016,35,1225,42875
13452,21,-0.012747754,9913.900483,107.2802094,2.163088575,61.88174015,2292.767456,26.83992353,0,2017,21,441,9261
13453,85,1.12759929,3791.34327,88.52410993,2.481468054,57.45406019,2503.385086,17.23880636,0,2016,85,7225,614125
13454,58,-0.373997271,400,78.8850916,3.326337727,91.29916914,2399.757126,22.12018682,0,2017,58,3364,195112
13455,44,-0.490637081,519.3076482,122.0869015,3.747856145,113.632782,2629.131858,36.59232414,0,2016,44,1936,85184
13456,72,1.003807913,519.0246376,121.9065712,2.994782264,130.3525596,3439.742406,19.15406203,0,2016,72,5184,373248
13457,57,-0.931367659,400,136.109423,2.96465285,136.9466383,3645.100062,29.69312844,0,2017,57,3249,185193
13458,53,0.142626048,1027.993276,95.93287998,4.196161922,162.5528969,2236.073303,21.19605231,0,2017,53,2809,148877
13459,55,0.73666865,2584.439329,79.26760259,2.16949621,78.08634283,1712.479198,27.4079852,0,2016,55,3025,166375
13460,61,-0.449634606,2900.092744,75.79105145,2.589855731,110.3253037,2862.637736,26.7971006,0,2017,61,3721,226981
13461,39,-0.16513028,1404.743687,50.33698014,2.679990726,68.01038103,2408.659889,29.30593221,0,2016,39,1521,59319
13462,48,0.55488299,414.6271264,134.1632933,3.855059589,255.3064341,3679.034219,33.24555653,0,2016,48,2304,110592
13463,67,-0.072726069,2164.766576,129.0135288,5.471693951,189.8818705,4414.758339,24.44693476,0,2017,67,4489,300763
13464,48,0.605890643,1452.253408,134.6266327,5.369049456,206.6815679,4170.704457,45.27990774,0,2017,48,2304,110592
13465,80,-0.382602083,400,77.07895782,4.122062001,140.2617274,2511.191765,29.82857935,0,2017,80,6400,512000
13466,39,-0.547543614,477.931876,76.65727731,2.215569527,110.5155954,1579.85358,22.92544115,0,2017,39,1521,59319
13467,33,-0.50424387,400,87.77045538,4.611654864,92.47713584,3017.585685,39.09022578,0,2016,33,1089,35937
13468,70,0.118153373,1057.528146,137.3122696,4.573009663,134.6037636,3815.494179,29.30056861,0,2017,70,4900,343000
13469,62,0.055495533,3370.254767,220.2519345,4.947422933,140.1422418,4482.299278,24.20949126,0,2017,62,3844,238328
13470,28,0.194244084,528.4007603,134.7320758,4.188511157,225.8699711,4429.293164,29.46759358,0,2016,28,784,21952
13471,22,-0.343579491,2146.158201,70.12475284,1.12738379,62.22136718,1680.327983,20.7188957,0,2017,22,484,10648
13472,49,1.526784434,400,100.6864647,3.235789196,131.8322619,3920.890125,31.5019274,0,2016,49,2401,117649
13473,31,-0.177116265,774.8769913,124.9191018,4.279621816,176.7512837,3905.701121,22.92185064,0,2016,31,961,29791
13474,38,0.40890218,6690.227078,90.67721248,1.181206141,127.3793914,2034.013045,16.91765438,0,2016,38,1444,54872
13475,54,-0.847430418,1066.394557,172.5802599,5.005687331,186.0289636,3632.652307,31.05574469,0,2016,54,2916,157464
13476,47,-0.55524465,461.559927,84.26142723,1.914613537,77.18326685,1624.777253,29.07732911,0,2016,47,2209,103823
13477,63,-0.613701842,400,134.3672561,4.095719024,102.8354246,3097.270337,27.12795769,0,2017,63,3969,250047
13478,51,-0.2813028,1262.020077,68.11503316,1.537826851,99.90994043,2697.377073,30.43331298,0,2017,51,2601,132651
13479,47,1.214735095,469.2058521,139.9532564,5.579580146,256.0023085,4449.866571,40.73036064,0,2016,47,2209,103823
13480,53,-0.400226181,2771.459852,138.2839807,4.073560433,206.1644718,4664.722947,26.98479446,0,2016,53,2809,148877
13481,72,0.223598476,5513.716143,107.9961933,2.087625678,176.910637,3279.330257,21.97447999,0,2017,72,5184,373248
13482,79,-0.547620226,470.5843514,200.1355722,7.920977963,225.6220988,5012.236852,35.73351847,0,2017,79,6241,493039
13483,70,-0.000818709,2996.347172,133.9810986,3.113801797,192.7231726,3820.392905,24.19151079,0,2016,70,4900,343000
13484,65,1.682405905,2484.048627,111.3219685,4.156318207,172.0324026,3581.04754,26.2474775,0,2017,65,4225,274625
13485,28,-0.543122284,3904.371529,100.7755539,4.591947859,127.5847131,2893.171961,24.87616652,0,2016,28,784,21952
13486,34,-0.873916621,471.2330352,128.3291295,4.281743129,131.6239199,3090.621536,27.44798571,0,2017,34,1156,39304
13487,35,0.345939993,563.5224099,92.7475826,4.542182281,145.1158912,2962.320234,20.28504099,0,2016,35,1225,42875
13488,59,0.756721322,2689.4243,79.39955117,2.139572564,116.3870647,2530.048534,26.46391287,0,2016,59,3481,205379
13489,78,-0.23759509,587.5929765,149.0460758,2.031355888,177.5352922,3243.663112,31.35128908,0,2017,78,6084,474552
13490,63,-1.025008306,400,145.3312184,4.909643818,174.7501252,3414.191089,31.86146267,0,2017,63,3969,250047
13491,48,0.377285884,3303.468299,160.7050111,6.786350963,225.6220988,4759.311198,32.07040122,0,2016,48,2304,110592
13492,45,-0.517904157,8289.78006,127.7521215,2.913153646,61.72793945,1882.375116,23.36125654,0,2017,45,2025,91125
13493,54,0.988117189,1349.691722,93.25035838,4.146032494,134.9251427,3981.037093,34.85437484,0,2017,54,2916,157464
13494,34,0.434799309,1455.986688,106.9938467,3.342224495,145.013718,3465.513599,22.98503723,0,2016,34,1156,39304
13495,54,0.538081421,1926.065323,212.8323116,3.334362389,146.3535329,3038.290002,36.04797856,0,2017,54,2916,157464
13496,32,0.406229029,4185.546045,151.045682,5.071425551,181.3432389,4312.289536,19.47564858,0,2017,32,1024,32768
13497,72,1.98017267,400,107.7765182,2.649451922,163.7454415,2454.780705,32.68485014,0,2016,72,5184,373248
13498,64,-1.541384037,921.5732821,106.9523184,2.718238342,191.5542698,3782.895737,25.09502913,0,2016,64,4096,262144
13499,72,-1.341080066,707.7059172,87.70034077,5.60693171,152.3124206,2988.929311,27.67926054,0,2017,72,5184,373248
13500,49,0.003713776,400,114.1496333,5.163519467,241.9058254,4466.354661,31.10346147,0,2016,49,2401,117649
13501,44,-0.440108173,538.2132521,127.1199788,2.989728505,79.46193937,2665.41349,30.88101466,0,2017,44,1936,85184
13502,49,0.239492962,2698.697938,112.5954944,3.674961301,145.7986595,2914.983251,21.05771892,0,2016,49,2401,117649
13503,59,0.31809054,584.1658641,148.0507697,5.417631721,232.8223494,4534.494952,27.13551489,0,2017,59,3481,205379
13504,67,1.151462814,414.0390165,63.46600554,2.440539603,194.1342525,3089.356621,19.92087,0,2016,67,4489,300763
13505,46,0.35851104,400,82.82818217,2.762140226,198.0695347,3057.563888,25.34014852,0,2016,46,2116,97336
13506,36,-1.866536756,400,90.00404231,1.21155276,122.8530075,3071.43733,22.3613673,0,2017,36,1296,46656
13507,47,0.263374552,3857.710522,113.5558161,3.629491615,126.2138377,2843.100173,21.46708664,0,2016,47,2209,103823
13508,45,1.05545265,519.6905963,77.20381035,2.475836241,125.1441143,2422.25599,20.96421162,0,2016,45,2025,91125
13509,65,1.569694366,464.2328665,53.43273098,1.572615178,41.87640289,1880.301417,25.52128077,0,2017,65,4225,274625
13510,64,-0.620485083,713.7085785,103.4543518,4.18972303,85.36712869,2745.27397,35.0604934,0,2016,64,4096,262144
13511,58,-0.238068841,3703.850434,138.8557048,3.685241847,67.96818514,1444.273007,40.30207887,0,2017,58,3364,195112
13512,33,1.450081636,400,238.4144991,8.465509495,308.3779447,6169.912063,24.9738247,0,2016,33,1089,35937
13513,52,0.630254516,465.3755187,104.5091592,4.388733397,104.6832446,3382.122621,31.07337868,0,2016,52,2704,140608
13514,36,1.744714989,3961.425207,102.8788221,2.39137965,115.3114523,2637.133451,22.11779291,0,2016,36,1296,46656
13515,66,-0.594618815,1993.979747,80.3433505,2.231855993,176.1658069,3119.822316,20.34015947,0,2017,66,4356,287496
13516,70,-0.801945445,426.6993419,135.7781047,3.478623868,187.3429608,3708.438945,18.43217789,0,2016,70,4900,343000
13517,69,-1.146273885,1083.79037,255.6550744,5.871424209,247.7690079,5088.202061,33.13627109,0,2017,69,4761,328509
13518,43,1.341062785,531.6137751,39.84147974,1.693297644,60.31396742,2022.947861,23.89558918,0,2016,43,1849,79507
13519,49,-0.399188186,592.8644837,108.0762871,3.911820494,141.0304801,2993.240766,25.72386461,0,2016,49,2401,117649
13520,41,0.27748691,1720.545166,107.7162559,1.939672907,76.3126129,1769.064331,36.60408904,0,2017,41,1681,68921
13521,64,-0.895372506,1393.079554,162.3530762,2.530769854,133.6331876,2884.469157,27.08970547,0,2017,64,4096,262144
13522,28,-0.626018835,3617.047979,126.1581435,3.767681666,125.9507956,3427.339132,27.54221595,0,2017,28,784,21952
13523,57,0.927299532,901.2369913,183.047522,9.270770249,326.4861984,5003.717115,28.68214676,0,2016,57,3249,185193
13524,25,0.202182687,400,44.13177794,1.172527152,4.982040554,810.5801764,27.48808402,0,2017,25,625,15625
13525,56,0.500595641,9080.366101,101.1417632,3.263240636,162.2122026,3072.847695,24.64033535,0,2017,56,3136,175616
13526,61,0.455434737,2411.948788,149.3647394,6.020114257,239.7400349,4312.701278,26.380101,0,2017,61,3721,226981
13527,71,-0.341026789,400,132.8686018,4.070527053,290.4578765,5182.662619,21.0353121,0,2016,71,5041,357911
13528,36,1.449565216,433.0268137,137.5087932,6.14116581,172.7200951,4342.997231,26.49174224,0,2017,36,1296,46656
13529,42,-0.032957686,400,146.4444435,4.982427359,213.5254633,3981.037093,21.37972895,0,2016,42,1764,74088
13530,52,-0.007858459,7937.778496,105.6801587,4.247991742,174.7501252,3606.792972,19.01778498,0,2017,52,2704,140608
13531,40,-0.571500498,1347.809148,116.7182781,4.573009663,237.8260611,4228.145034,35.92118097,0,2017,40,1600,64000
13532,54,-0.406815035,1159.972406,91.54457698,2.761901146,113.0237603,2536.139877,31.22359543,0,2016,54,2916,157464
13533,29,-0.407180237,400,191.4282439,8.807694663,245.16962,5797.388124,20.96922114,0,2017,29,841,24389
13534,57,0.00844562,400,102.6618871,3.662421147,195.4959199,4241.209249,20.41082619,0,2017,57,3249,185193
13535,54,-0.22316605,1993.008151,44.52854746,2.544570477,77.48787077,2030.175336,25.22927181,0,2017,54,2916,157464
13536,71,0.487480039,400,97.62444719,4.411817043,170.5473819,3832.284041,34.79682137,0,2016,71,5041,357911
13537,53,-1.381258038,2483.578154,132.7008586,7.204267853,161.3350867,4085.100545,38.77508416,0,2016,53,2809,148877
13538,90,-1.848942495,3798.431726,55.42175265,2.725621075,70.7229476,1994.079093,29.82880849,0,2016,90,8100,729000
13539,88,0.704803665,2068.159519,155.733246,3.159969688,183.2323101,3054.644252,22.54986136,0,2016,88,7744,681472
13540,61,2.354518427,400,121.8525768,5.278490188,268.4230045,5197.907931,26.86860952,0,2017,61,3721,226981
13541,45,-0.030627257,447.09299,106.2101489,3.04254301,205.9793696,3058.615013,13.25690894,0,2016,45,2025,91125
13542,24,1.610140179,1470.522291,113.9139005,5.595548791,247.0723849,4265.034135,29.90358332,0,2017,24,576,13824
13543,59,1.265258543,4072.196124,135.6460612,4.912805034,182.0520107,4160.412004,31.65157677,0,2017,59,3481,205379
13544,27,0.367944023,3483.664008,147.6456054,5.018222724,180.4758633,3554.971069,27.63565621,0,2016,27,729,19683
13545,32,1.103937729,400,106.040542,2.663546977,140.2617274,3153.276048,28.44929837,0,2016,32,1024,32768
13546,41,-0.244904973,1462.195895,100.7151655,1.897564965,47.69243519,1580.079632,21.71575232,0,2016,41,1681,68921
13547,71,-0.107610249,2688.10053,75.07657692,2.729184341,94.66313387,2534.777148,25.3027576,0,2016,71,5041,357911
13548,33,0.269918076,400,112.2055593,3.028023612,135.0735615,2535.160055,26.82570345,0,2017,33,1089,35937
13549,57,1.504326378,400,121.5001383,3.302144389,97.00243506,2795.71422,28.07129301,0,2016,57,3249,185193
13550,36,-0.834972561,3417.357861,153.8421586,2.920276214,173.7245565,4267.563394,25.48656667,0,2016,36,1296,46656
13551,69,1.233040377,438.6037232,114.126417,3.673535568,99.91673162,3268.842959,25.35954501,0,2017,69,4761,328509
13552,70,-0.26321571,866.4286736,68.11503316,1.92892367,89.88437489,1496.202924,26.40296429,0,2016,70,4900,343000
13553,32,-1.569167852,2188.585371,118.0314518,3.319399425,176.8818805,3474.280951,34.70142295,0,2017,32,1024,32768
13554,44,-1.319923099,8720.472363,86.47658946,2.774748423,106.613458,2288.172921,30.36613431,0,2017,44,1936,85184
13555,47,0.230864373,3583.423073,97.34366176,2.935477042,138.7965499,2123.630252,34.65538053,0,2017,47,2209,103823
13556,87,-0.038434931,400,149.8480032,3.933879902,131.5475834,3204.822365,26.60692755,0,2017,87,7569,658503
13557,57,-1.089932462,3522.960231,189.2967187,4.947422933,258.680505,4400.081328,39.24598777,0,2016,57,3249,185193
13558,44,-0.414462099,2602.340273,140.9682476,4.259407213,285.3530481,4140.481304,32.65239759,0,2017,44,1936,85184
13559,20,1.037043015,492.824003,91.87436788,3.62326541,129.8765105,3076.75442,24.31873795,0,2016,20,400,8000
13560,70,0.832358878,1617.011466,52.57333052,0.962517121,117.0741421,1959.224586,23.49163923,0,2017,70,4900,343000
13561,56,-0.608763117,7353.122012,66.85141385,1.427255629,90.29593043,1934.869549,26.08632424,0,2016,56,3136,175616
13562,64,-0.562726752,400,147.3323255,6.550612304,292.9516166,4446.238644,29.15412475,0,2016,64,4096,262144
13563,27,1.496011734,1232.713525,130.4011995,4.029502835,275.634955,4346.219533,44.91459467,0,2017,27,729,19683
13564,74,-1.8064532,1860.799688,141.9348133,4.037153798,190.5413557,3611.800288,27.21192189,0,2017,74,5476,405224
13565,43,0.230236467,3728.829072,142.3628631,7.198350207,145.4061175,3018.813785,28.87108159,0,2016,43,1849,79507
13566,52,0.05250178,476.0970033,101.9043421,3.854280802,157.6033433,3441.477407,27.306025,0,2016,52,2704,140608
13567,23,0.893049758,3205.7383,97.25125941,4.662228936,247.7690079,4510.506667,33.38446022,0,2016,23,529,12167
13568,46,-0.225565601,3092.602351,74.80899284,3.105111452,98.3988754,3088.415242,20.73347981,0,2017,46,2116,97336
13569,77,-1.13395786,2216.389425,120.7487413,2.481659376,141.8398239,3233.767306,27.93266737,0,2016,77,5929,456533
13570,32,-0.282125702,400,69.30035611,3.347854544,102.6868645,2480.683778,28.51395227,0,2017,32,1024,32768
13571,67,0.765425647,3236.013549,129.1045091,4.283840832,133.5994722,3156.695086,39.70185764,0,2016,67,4489,300763
13572,63,0.957827101,2323.735723,147.0384821,3.587140774,168.6225407,4606.361123,26.87741647,0,2017,63,3969,250047
13573,43,-0.556937281,456.0997476,85.43401209,3.567260409,40.34281516,2560.563146,32.14761358,0,2017,43,1849,79507
13574,42,0.856052834,3663.321996,109.8929826,4.311521754,146.1744791,2624.613362,28.30667233,0,2017,42,1764,74088
13575,40,0.238448698,1640.110165,138.2610939,3.105280422,213.1254823,3870.217992,25.82685958,0,2016,40,1600,64000
13576,44,1.277138204,8425.828832,104.0296369,4.998731052,183.4970727,3269.872531,29.69560826,0,2017,44,1936,85184
13577,38,-0.722222324,1306.440282,114.129404,3.842922455,145.4395009,3739.225046,21.83717176,0,2016,38,1444,54872
13578,54,0.325575761,400,167.8143359,8.788641124,265.1942856,4473.492927,26.45115181,0,2017,54,2916,157464
13579,54,2.138051194,8716.240188,127.4017845,3.050788963,148.5217993,2965.900421,20.19970138,0,2017,54,2916,157464
13580,48,-0.387523303,400,128.8239084,4.680450984,217.3916417,4530.888409,24.679909,0,2017,48,2304,110592
13581,20,0.835640619,1067.453883,134.6640475,4.330868043,127.9195743,3346.271955,20.89709899,0,2016,20,400,8000
13582,26,-0.678778733,2487.330239,142.3925279,4.595318419,198.0695347,3967.239725,25.84876606,0,2017,26,676,17576
13583,47,0.530124264,400,134.5001736,7.579827675,241.8646111,5328.994252,21.19878084,0,2016,47,2209,103823
13584,61,-0.617236677,6582.574807,90.93920383,3.889925342,110.5589536,2687.241904,33.66849003,0,2016,61,3721,226981
13585,27,-0.702753729,1676.376782,124.9895383,6.731611866,224.3514654,4112.290202,26.29432922,0,2017,27,729,19683
13586,38,1.568818047,3148.623657,102.9726071,3.318075695,122.8530075,2819.798179,25.65803659,0,2017,38,1444,54872
13587,44,1.6261964,400,124.9191018,4.294138213,228.2716694,4326.696958,26.25794219,0,2016,44,1936,85184
13588,48,-0.045903257,3091.077189,126.500872,6.038934133,164.0733553,3196.302824,30.02728835,0,2016,48,2304,110592
13589,75,-0.209915572,8859.859343,143.0570645,3.359277689,100.3983697,2859.349919,30.25261674,0,2017,75,5625,421875
13590,63,-1.478876713,1565.361089,109.4450404,4.158397519,196.4225574,3369.255263,27.84181961,0,2017,63,3969,250047
13591,51,0.592975534,975.5749397,146.5129191,8.777353111,332.0854743,5433.671268,18.432169,0,2017,51,2601,132651
